d,hhod,Std,ToU,signal,y,high,low
2013-03-15,22,0.22628928487842936,0.2230172730835197,normal,-0.014564976094990634,0.0,0.0
2013-03-15,23,0.22639736197088142,0.22925000029150397,normal,0.012521418219065827,0.0,0.0
2013-03-15,24,0.2245348299075372,0.23323545483015054,normal,0.038017639566932715,0.0,0.0
2013-03-15,25,0.22810691977181644,0.2184063633132345,normal,-0.0434570859051604,0.0,0.0
2013-03-15,26,0.2334205045624408,0.21337148064963576,normal,-0.08980688034426754,0.0,0.0
2013-03-15,27,0.2322203194960914,0.216828337847805,normal,-0.06858060337774008,0.0,0.0
2013-03-15,28,0.22795440882996795,0.20714532275869005,normal,-0.09572505842599632,0.0,0.0
2013-03-15,29,0.23228819422058425,0.20362034477312524,normal,-0.1317216123258398,0.0,0.0
2013-03-15,30,0.23079305551374865,0.2176475931515369,normal,-0.058644235825686675,0.0,0.0
2013-03-15,31,0.24518892532231856,0.2283894451047159,normal,-0.07097677275819869,0.0,0.0
2013-03-15,32,0.2668370795513634,0.25562750423227,normal,-0.04291695995626621,0.0,0.0
2013-03-15,33,0.29354086637347193,0.26436875553767397,normal,-0.10467193783924333,0.0,0.0
2013-03-15,34,0.31509076176770484,0.2912334238947094,normal,-0.07873564032526459,0.0,0.0
2013-03-15,35,0.3447717593514729,0.3210127160039186,normal,-0.07140189493731786,0.0,0.0
2013-03-15,36,0.37371799030875874,0.35679019040305027,normal,-0.046353569315429444,0.0,0.0
2013-03-15,37,0.38947950889790184,0.3803460493648499,normal,-0.023729760644483733,0.0,0.0
2013-03-15,38,0.38620092603607054,0.3778038144042482,normal,-0.021982716431366178,0.0,0.0
2013-03-15,39,0.3694097222848979,0.350227974906634,normal,-0.053322087225392556,0.0,0.0
2013-03-15,40,0.36540818735396174,0.3436263737551469,normal,-0.06146010593471796,0.0,0.0
2013-03-15,41,0.35619324228956517,0.33370572130333676,normal,-0.06521386834035026,0.0,0.0
2013-03-15,42,0.3411858364230529,0.3247320614201097,normal,-0.04942688778258364,0.0,0.0
